#blinkered/dropped/1 words=156552
あーかーしや	2	fw2,wiki:ja	10,20
あーかいう	2	fw2,wiki:ja	36,154
あーかいは	2	fw2,wiki:ja	25,25
あーかいはー	2	fw2,wiki:ja	1,2
あーかいはる	2	fw2,wiki:ja	1,6
あーかいふす	2	fw2,wiki:ja,wikisource:ja	134,2451,1
あーきー	2	fw2,wiki:ja	2,15
あーきたいふ	2	fw2,wiki:ja	26,27
あーきてくちゆあ	2	fw2,wiki:ja	8,49
あーきてくちゆらる	2	fw2,wiki:ja	1,3
あーきてくと	2	fw2,wiki:ja,wikisource:ja	150,288,9
あーきひすと	2	fw2,wiki:ja	1,19
あーきへらこ	2	fw2,wiki:ja	7,7
あーきゆめんと	2	fw2,wiki:ja	4,4
あーくさらつと	2	fw2,wiki:ja	7,162
あーくとうるす	2	fw2,wiki:ja,wikisource:ja	5,71,2
あーくらいと	2	fw2,wiki:ja,wikisource:ja	7,46,6
あーけいと	2	fw2,wiki:ja	24,6
あーころしー	2	fw2,wiki:ja	42,3
あーし	2	ia,wiki:ja	25,5
あーしー	2	fw2,wiki:ja	9,34
あーしや	2	fw2,wiki:ja	11,37
あーしんく	2	fw2,wiki:ja	38,7
あーすくえいく	2	fw2,wiki:ja	12,19
あーすたむ	2	fw2,wiki:ja	2,24
あーすてー	2	fw2,wiki:ja	16,15
あーすてい	2	fw2,wiki:ja	93,20
あーすのーまつと	2	fw2,wiki:ja	3,13
あーせなる	2	fw2,wiki:ja	266,671
あーせん	2	fw2,wiki:ja	10,65
あーたー	2	fw2,wiki:ja	2,9
あーちたむ	2	fw2,wiki:ja	7,13
あーちちよーく	2	fw2,wiki:ja	6,1
あーちや	2	fw2,wiki:ja	3,1
あーていきゆれーしよん	2	fw2,wiki:ja,wikisource:ja	25,51,7
あーていさん	2	fw2,wiki:ja	16,4
あーていすつ	2	fw2,wiki:ja	21,415
あーていすていつく	2	fw2,wiki:ja	148,205
あーていちよーく	2	fw2,wiki:ja,wikisource:ja	77,32,4
あーていふあくと	2	fw2,wiki:ja	85,106
あーてんと	2	fw2,wiki:ja	2,21
あーとまん	2	fw2,wiki:ja,wikisource:ja	19,198,5
あーにす	2	fw2,wiki:ja	1,7
あーねつと	2	fw2,wiki:ja	13,18
あーは	2	fw2,wiki:ja	6,13
あーはー	2	fw2,wiki:ja,wikisource:ja	16,40,3
あーはす	2	fw2,wiki:ja	6,13
あーはにてい	2	fw2,wiki:ja	5,3
あーはねつと	2	fw2,wiki:ja	1,8
あーひた	2	ia,wiki:ja	10,1
あーひとらーし	2	fw2,wiki:ja	30,9
あーひとれーしよん	2	ia,wiki:ja	16,1
あーへいん	2	fw2,wiki:ja	4,12
あーへる	2	fw2,wiki:ja	44,519
あーへんと	2	fw2,wiki:ja,wikisource:ja	15,77,2
あーまちゆあ	2	fw2,wiki:ja,wikisource:ja	12,8,11
あーまめんと	2	ia,wiki:ja	1,2
あーみい	2	fw2,wiki:ja	3,4
あーみつしゆ	2	fw2,wiki:ja	41,136
あーみんく	2	fw2,wiki:ja,wikisource:ja	7,33,1
あーむれすちえあ	2	fw2,wiki:ja	2,1
あーもんとあい	2	fw2,wiki:ja	6,50
あーやとつらー	2	fw2,wiki:ja	4,13
あーゆー	2	fw2,wiki:ja	1,1
あーりーちえつくいん	2	fw2,wiki:ja	21,5
あーりあん	2	fw2,wiki:ja	2,42
あーりおおーりお	2	fw2,wiki:ja	6,1
あーるていーひーえむえす	2	fw2,wiki:ja,wikisource:ja	37,168,8
あーるてこ	2	fw2,wiki:ja	64,61
あーれふ	2	fw2,wiki:ja,wikisource:ja	12,20,7
ああー	2	fw2,wiki:ja	214,25
ああああ	2	fw2,wiki:ja,wikisource:ja	13,5,8
あいあんまん	2	fw2,wiki:ja	218,227
あいうあんほー	2	fw2,wiki:ja	1,20
あいうえあ	2	fw2,wiki:ja	114,13
あいうえお	2	fw2,wiki:ja,wikisource:ja	23,73,1
あいうおりー	2	fw2,wiki:ja	3,15
あいえぬしー	2	fw2,wiki:ja	4,3
あいえむ	2	fw2,wiki:ja	1,17
あいえるつ	2	fw2,wiki:ja	4,1
あいおー	2	fw2,wiki:ja	32,27
あいおらいと	2	fw2,wiki:ja,wikisource:ja	15,5,1
あいおり	2	fw2,wiki:ja	9,7
あいおん	2	fw2,wiki:ja,wikisource:ja	15,90,11
あいかかり	2	fw2,wiki:ja	2,3
あいかめ	2	fw2,wiki:ja,wikisource:ja	21,4,1
あいかめら	2	fw2,wiki:ja	7,2
あいかも	2	fw2,wiki:ja	82,126
あいきやつちやー	2	fw2,wiki:ja	2,8
あいきやん	2	fw2,wiki:ja	10,5
あいきん	2	ia,wiki:ja	3,8
あいくす	2	fw2,wiki:ja	23,8
あいけあ	2	fw2,wiki:ja	34,11
あいけい	2	fw2,wiki:ja	1,3
あいこー	2	fw2,wiki:ja	16,13
あいこにつくめもり	2	fw2,wiki:ja	1,2
あいこのすこーふ	2	fw2,wiki:ja	1,12
あいこら	2	fw2,wiki:ja	251,3
あいこんたくと	2	fw2,wiki:ja	131,19
あいさいと	2	fw2,wiki:ja	83,40
あいさむ	2	fw2,wiki:ja	4,12
あいしーると	2	fw2,wiki:ja	51,108
あいしくる	2	fw2,wiki:ja	13,5
あいしす	2	fw2,wiki:ja	52,76
あいしゆ	2	fw2,wiki:ja,wikisource:ja	3,18,1
あいすてい	2	fw2,wiki:ja	14,1
あいすはー	2	fw2,wiki:ja	41,11
あいすはーく	2	fw2,wiki:ja	35,19
あいすはーん	2	fw2,wiki:ja	82,30
あいすふれーかー	2	fw2,wiki:ja	3,4
あいすほつくす	2	fw2,wiki:ja	18,11
あいすまん	2	fw2,wiki:ja	36,120
あいすみ	2	fw2,wiki:ja	22,255
あいせつく	2	fw2,wiki:ja	4,3
あいそく	2	fw2,wiki:ja,wikisource:ja	28,36,1
あいそくろなす	2	fw2,wiki:ja	3,4
あいそさいむ	2	fw2,wiki:ja	1,29
あいそすたしー	2	fw2,wiki:ja	4,31
あいそたいふ	2	fw2,wiki:ja	1,25
あいそとーふ	2	fw2,wiki:ja,wikisource:ja	38,106,1
あいそとにつく	2	fw2,wiki:ja	4,20
あいそまー	2	fw2,wiki:ja	1,3
あいそめとりつく	2	fw2,wiki:ja	20,7
あいそめやとくかえる	2	fw2,wiki:ja	1,1
あいそれーた	2	fw2,wiki:ja,wikisource:ja	28,1,2
あいそれーたー	2	fw2,wiki:ja	13,9
あいそん	2	fw2,wiki:ja	10,10
あいたーん	2	fw2,wiki:ja	1,1
あいたけ	2	fw2,wiki:ja	3,37
あいたな	2	fw2,wiki:ja	3,5
あいたほ	2	fw2,wiki:ja,wikisource:ja	46,452,26
あいたる	2	fw2,wiki:ja	5,3
あいちゆーんす	2	fw2,wiki:ja	4,21
あいつら	2	fw2,wiki:ja	3,2
あいてありすと	2	fw2,wikisource:ja	3,2
あいてある	2	fw2,wiki:ja	1,20
あいていあまん	2	fw2,wiki:ja	2,8
あいとら	2	fw2,wiki:ja	14,3
あいとらー	2	fw2,wiki:ja,wikisource:ja	1,19,1
あいとらつきんく	2	fw2,wiki:ja	8,1
あいとるおたく	2	fw2,wiki:ja	35,11
あいなめ	2	fw2,wiki:ja	61,50
あいぬねき	2	fw2,wiki:ja	1,5
あいぬらつくる	2	fw2,wiki:ja	1,4
あいねす	2	fw2,wiki:ja	1,13
あいねすみ	2	ia,wiki:ja,wikisource:ja	1,1,1
あいねん	2	fw2,wiki:ja,wikisource:ja	9,3,5
あいのす	2	fw2,wiki:ja,wikisource:ja	1,1,3
あいはー	2	fw2,wiki:ja	4,29
あいはつく	2	fw2,wiki:ja	4,1
あいはつち	2	fw2,wiki:ja	14,35
あいはつと	2	fw2,wiki:ja	62,3
